               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 108,            0.020603,           0.0099232,                   0,              0.8479,             0.76232,             0.83338,              0.5171,            0.037313,           0.0075861,                   0,           0.0020146,           0.0020146,           0.0020146
                 109,            0.020231,           0.0099819,                   0,             0.83934,             0.78974,             0.84051,             0.51536,            0.036432,           0.0076081,                   0,           0.0019962,           0.0019962,           0.0019962
                 110,            0.020301,            0.010133,                   0,             0.84738,             0.76874,             0.82913,             0.50942,            0.037436,           0.0075869,                   0,           0.0019778,           0.0019778,           0.0019778
                 111,            0.020375,           0.0097498,                   0,             0.85976,             0.75726,             0.82151,             0.52389,            0.038052,           0.0075394,                   0,           0.0019594,           0.0019594,           0.0019594
                 112,             0.02025,           0.0099457,                   0,             0.84255,             0.77778,              0.8393,             0.51718,            0.036572,           0.0077464,                   0,           0.0019409,           0.0019409,           0.0019409
                 113,            0.019749,            0.009908,                   0,             0.89877,             0.74872,             0.83674,              0.5195,             0.03718,           0.0075812,                   0,           0.0019224,           0.0019224,           0.0019224
                 114,             0.01985,           0.0098535,                   0,             0.87822,             0.76581,             0.83665,              0.5178,            0.036209,           0.0076962,                   0,           0.0019039,           0.0019039,           0.0019039
                 115,            0.020327,            0.009808,                   0,             0.84391,             0.79479,             0.83343,             0.51052,            0.036677,           0.0078564,                   0,           0.0018853,           0.0018853,           0.0018853
                 116,            0.019586,            0.009876,                   0,             0.88392,             0.76923,              0.8391,             0.52173,            0.036894,           0.0076337,                   0,           0.0018668,           0.0018668,           0.0018668
                 117,            0.020073,           0.0099182,                   0,             0.85761,             0.77265,             0.83402,              0.5071,            0.037012,           0.0076731,                   0,           0.0018482,           0.0018482,           0.0018482
                 118,            0.019938,           0.0098847,                   0,             0.86346,             0.78974,             0.84674,             0.51947,            0.037509,           0.0075434,                   0,           0.0018296,           0.0018296,           0.0018296
                 119,            0.019507,           0.0096629,                   0,             0.88268,             0.75878,             0.82447,             0.51021,               0.038,           0.0077247,                   0,           0.0018111,           0.0018111,           0.0018111
                 120,            0.020018,           0.0097544,                   0,             0.86037,             0.77942,             0.83371,             0.51484,            0.037774,           0.0078576,                   0,           0.0017925,           0.0017925,           0.0017925
                 121,            0.019349,           0.0098199,                   0,             0.86438,             0.78462,             0.83277,             0.51726,            0.037611,           0.0076719,                   0,           0.0017739,           0.0017739,           0.0017739
                 122,            0.020315,           0.0095881,                   0,             0.87863,             0.75556,             0.82506,             0.50274,            0.037706,           0.0078528,                   0,           0.0017553,           0.0017553,           0.0017553
                 123,            0.019443,           0.0098406,                   0,             0.85496,             0.76752,             0.82502,             0.50658,            0.037946,           0.0078202,                   0,           0.0017367,           0.0017367,           0.0017367
                 124,            0.019167,           0.0097468,                   0,             0.88471,             0.77436,             0.83828,             0.50984,            0.036721,           0.0077172,                   0,           0.0017182,           0.0017182,           0.0017182
                 125,            0.019347,           0.0096099,                   0,             0.88109,             0.78632,             0.83948,             0.51772,            0.036858,           0.0076966,                   0,           0.0016996,           0.0016996,           0.0016996
                 126,            0.019153,           0.0096391,                   0,             0.86929,             0.78462,             0.83153,             0.51403,            0.037218,           0.0077884,                   0,           0.0016811,           0.0016811,           0.0016811
                 127,            0.019312,           0.0095945,                   0,             0.86954,             0.78613,             0.83863,             0.51057,            0.037643,           0.0077448,                   0,           0.0016626,           0.0016626,           0.0016626
                 128,             0.01932,           0.0095111,                   0,             0.90309,             0.75043,             0.83049,              0.5116,            0.037732,           0.0078008,                   0,           0.0016441,           0.0016441,           0.0016441
                 129,            0.019277,           0.0097489,                   0,              0.8427,             0.76068,             0.82733,             0.50785,            0.037174,           0.0078164,                   0,           0.0016256,           0.0016256,           0.0016256
                 130,             0.01921,           0.0097962,                   0,             0.85841,             0.77778,             0.83914,             0.51293,            0.037324,           0.0077176,                   0,           0.0016072,           0.0016072,           0.0016072
                 131,            0.019294,           0.0094594,                   0,             0.87954,             0.78632,             0.84277,             0.52023,            0.037106,            0.007654,                   0,           0.0015887,           0.0015887,           0.0015887
                 132,            0.018958,           0.0096842,                   0,             0.88249,             0.77094,             0.83533,             0.50597,            0.037639,            0.007881,                   0,           0.0015704,           0.0015704,           0.0015704
                 133,            0.019029,           0.0096931,                   0,             0.88529,             0.74188,             0.82602,             0.50559,            0.037602,           0.0079486,                   0,            0.001552,            0.001552,            0.001552
                 134,            0.018894,             0.00961,                   0,             0.85837,             0.78462,             0.83227,             0.51404,            0.036991,           0.0077365,                   0,           0.0015337,           0.0015337,           0.0015337
                 135,            0.019047,           0.0093613,                   0,             0.86338,             0.77777,             0.83533,             0.50937,            0.037523,           0.0078387,                   0,           0.0015155,           0.0015155,           0.0015155
                 136,            0.019221,           0.0096037,                   0,             0.85808,             0.76581,             0.83035,             0.51445,            0.037504,           0.0078013,                   0,           0.0014973,           0.0014973,           0.0014973
                 137,            0.018884,           0.0094173,                   0,              0.8767,             0.76574,              0.8414,             0.52116,            0.036956,           0.0076368,                   0,           0.0014792,           0.0014792,           0.0014792
                 138,            0.018791,            0.009365,                   0,              0.8757,             0.75897,             0.83613,             0.52653,            0.037483,           0.0076557,                   0,           0.0014611,           0.0014611,           0.0014611
                 139,            0.018374,           0.0092022,                   0,             0.84553,               0.786,             0.83415,             0.52112,            0.037584,           0.0078581,                   0,            0.001443,            0.001443,            0.001443
                 140,            0.018222,           0.0092056,                   0,             0.84756,             0.78974,             0.83935,             0.51884,            0.037072,            0.007798,                   0,           0.0014251,           0.0014251,           0.0014251
                 141,            0.018414,           0.0092721,                   0,             0.87069,             0.78268,             0.83695,             0.52555,            0.037163,           0.0076075,                   0,           0.0014071,           0.0014071,           0.0014071
                 142,            0.018675,           0.0092032,                   0,             0.88141,             0.76752,              0.8423,             0.52685,             0.03684,           0.0077301,                   0,           0.0013893,           0.0013893,           0.0013893
                 143,            0.018243,           0.0093666,                   0,             0.83783,             0.79658,             0.84346,             0.51406,            0.036952,           0.0079443,                   0,           0.0013715,           0.0013715,           0.0013715
                 144,            0.018459,           0.0091808,                   0,             0.88098,             0.77436,             0.84913,             0.53013,            0.036649,           0.0077755,                   0,           0.0013538,           0.0013538,           0.0013538
                 145,            0.018514,           0.0091319,                   0,             0.86062,             0.78108,             0.85301,             0.52751,            0.037202,           0.0078206,                   0,           0.0013362,           0.0013362,           0.0013362
