               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,              0.0231,            0.011437,                   0,             0.85494,              0.7265,              0.8013,             0.45846,            0.038427,           0.0077417,                   0,           0.0080469,           0.0080469,           0.0080469
                  81,            0.023457,            0.011753,                   0,             0.88167,             0.72991,             0.81492,             0.46877,             0.03928,           0.0076071,                   0,           0.0080012,           0.0080012,           0.0080012
                  82,            0.023478,            0.011347,                   0,              0.8613,             0.70059,             0.79842,             0.46208,            0.038527,            0.007829,                   0,           0.0079551,           0.0079551,           0.0079551
                  83,            0.022992,            0.011756,                   0,              0.8277,             0.74017,             0.80333,             0.47618,            0.038331,           0.0077205,                   0,           0.0079087,           0.0079087,           0.0079087
                  84,            0.022462,            0.011481,                   0,             0.85822,             0.71453,             0.79504,             0.46927,            0.039195,           0.0076557,                   0,           0.0078619,           0.0078619,           0.0078619
                  85,            0.022769,             0.01152,                   0,             0.80629,             0.73333,             0.79428,             0.46852,            0.038385,            0.007687,                   0,           0.0078148,           0.0078148,           0.0078148
                  86,             0.02235,            0.011376,                   0,             0.82001,             0.75544,             0.80713,             0.47671,            0.039088,           0.0075101,                   0,           0.0077674,           0.0077674,           0.0077674
                  87,            0.023287,            0.011442,                   0,             0.83718,             0.76581,             0.81379,             0.47607,             0.03959,           0.0075376,                   0,           0.0077197,           0.0077197,           0.0077197
                  88,            0.022692,            0.011329,                   0,             0.83429,             0.75043,             0.80549,              0.4794,            0.039098,           0.0074522,                   0,           0.0076717,           0.0076717,           0.0076717
                  89,            0.022733,            0.011558,                   0,             0.79293,             0.77238,             0.81069,             0.48104,            0.038828,           0.0075732,                   0,           0.0076233,           0.0076233,           0.0076233
                  90,            0.022973,            0.011453,                   0,             0.85743,             0.70937,             0.80649,             0.48353,            0.038866,           0.0078196,                   0,           0.0075747,           0.0075747,           0.0075747
                  91,            0.022528,            0.011398,                   0,             0.90174,             0.70598,             0.81815,             0.49158,            0.038411,           0.0075235,                   0,           0.0075259,           0.0075259,           0.0075259
                  92,            0.022319,            0.011395,                   0,             0.87763,             0.71109,             0.81896,             0.47598,            0.038101,           0.0074478,                   0,           0.0074767,           0.0074767,           0.0074767
                  93,            0.022706,              0.0112,                   0,             0.85389,             0.72991,             0.81552,             0.48607,            0.038655,           0.0076369,                   0,           0.0074273,           0.0074273,           0.0074273
