               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 128,            0.021592,            0.010617,                   0,             0.87618,             0.75043,             0.82966,             0.48863,            0.038663,           0.0078019,                   0,           0.0057667,           0.0057667,           0.0057667
                 129,            0.021956,            0.010855,                   0,             0.83924,             0.77778,             0.82334,             0.49139,            0.039053,           0.0077025,                   0,           0.0057333,           0.0057333,           0.0057333
                 130,            0.021652,            0.011015,                   0,             0.86929,             0.76169,               0.835,             0.49569,            0.038511,           0.0075346,                   0,              0.0057,              0.0057,              0.0057
                 131,            0.021429,            0.010748,                   0,             0.84259,             0.77777,             0.83192,             0.49866,            0.038499,           0.0076915,                   0,           0.0056667,           0.0056667,           0.0056667
                 132,            0.021371,            0.010874,                   0,             0.82517,             0.76752,             0.81949,             0.48969,            0.038676,           0.0078513,                   0,           0.0056333,           0.0056333,           0.0056333
                 133,            0.020996,            0.010786,                   0,             0.87322,             0.74177,             0.81553,             0.49212,             0.03839,           0.0077281,                   0,              0.0056,              0.0056,              0.0056
                 134,            0.020656,            0.010657,                   0,               0.874,             0.75897,             0.82184,             0.49799,            0.038843,           0.0078638,                   0,           0.0055667,           0.0055667,           0.0055667
                 135,            0.020991,            0.010463,                   0,             0.87108,             0.76232,             0.83146,             0.49595,             0.03948,           0.0079631,                   0,           0.0055333,           0.0055333,           0.0055333
                 136,            0.021515,            0.010868,                   0,             0.88708,             0.75203,              0.8224,             0.47951,            0.038843,           0.0079264,                   0,              0.0055,              0.0055,              0.0055
                 137,            0.021336,            0.010695,                   0,              0.8637,             0.75043,              0.8111,             0.49067,            0.038607,           0.0077089,                   0,           0.0054667,           0.0054667,           0.0054667
                 138,            0.020875,             0.01051,                   0,             0.85388,              0.7692,             0.82188,             0.49176,            0.039097,           0.0076596,                   0,           0.0054333,           0.0054333,           0.0054333
                 139,            0.020798,            0.010405,                   0,             0.84076,             0.75897,             0.81827,             0.49211,            0.038469,           0.0077756,                   0,              0.0054,              0.0054,              0.0054
                 140,            0.020603,            0.010362,                   0,              0.8438,             0.75719,             0.80837,             0.48665,            0.038661,           0.0079851,                   0,           0.0053667,           0.0053667,           0.0053667
                 141,            0.020677,             0.01043,                   0,             0.87018,             0.75897,             0.82281,             0.49471,            0.038719,           0.0078772,                   0,           0.0053333,           0.0053333,           0.0053333
                 142,            0.020736,            0.010332,                   0,             0.84666,             0.77436,             0.81614,             0.49278,             0.03876,           0.0079678,                   0,              0.0053,              0.0053,              0.0053
                 143,            0.020699,            0.010427,                   0,             0.84988,              0.7742,             0.81867,             0.48317,            0.038817,           0.0079107,                   0,           0.0052667,           0.0052667,           0.0052667
                 144,            0.020781,            0.010304,                   0,             0.87343,             0.76752,              0.8242,             0.49254,            0.038425,           0.0078206,                   0,           0.0052333,           0.0052333,           0.0052333
                 145,            0.020607,            0.010248,                   0,             0.83494,              0.7812,              0.8188,             0.48922,            0.038698,           0.0079282,                   0,              0.0052,              0.0052,              0.0052
                 146,            0.020563,            0.010434,                   0,             0.84571,             0.75897,             0.82149,             0.49659,            0.038461,           0.0078577,                   0,           0.0051667,           0.0051667,           0.0051667
                 147,            0.020633,            0.010495,                   0,             0.86512,             0.76748,             0.81718,              0.4899,             0.03869,           0.0077503,                   0,           0.0051333,           0.0051333,           0.0051333
                 148,            0.020332,             0.01034,                   0,             0.84202,             0.76581,             0.82883,             0.50387,            0.038304,           0.0077551,                   0,              0.0051,              0.0051,              0.0051
                 149,            0.020489,             0.01047,                   0,             0.85176,             0.77595,             0.82329,             0.50527,            0.038444,           0.0079515,                   0,           0.0050667,           0.0050667,           0.0050667
                 150,            0.020485,            0.010191,                   0,             0.86845,             0.74701,             0.81439,             0.50007,             0.03858,           0.0079196,                   0,           0.0050333,           0.0050333,           0.0050333
                 151,            0.020106,            0.010226,                   0,             0.85518,             0.76923,             0.82465,              0.4926,            0.038657,           0.0079552,                   0,               0.005,               0.005,               0.005
                 152,            0.020262,            0.010262,                   0,             0.83029,             0.77777,              0.8268,             0.49834,            0.038851,           0.0077978,                   0,           0.0049667,           0.0049667,           0.0049667
                 153,            0.020809,            0.010148,                   0,             0.86313,              0.7453,             0.82299,             0.49416,            0.038489,           0.0077696,                   0,           0.0049333,           0.0049333,           0.0049333
                 154,            0.020002,            0.010378,                   0,             0.84481,             0.77233,             0.82592,             0.49376,            0.038339,           0.0077449,                   0,              0.0049,              0.0049,              0.0049
                 155,            0.020088,            0.010194,                   0,             0.84302,              0.7812,             0.83349,             0.50901,             0.03836,           0.0076895,                   0,           0.0048667,           0.0048667,           0.0048667
                 156,            0.019696,            0.010318,                   0,             0.82819,              0.7828,             0.83171,             0.51134,            0.038394,           0.0079069,                   0,           0.0048333,           0.0048333,           0.0048333
                 157,            0.019675,             0.01019,                   0,             0.88128,             0.74866,             0.83742,             0.50686,            0.037974,           0.0076971,                   0,              0.0048,              0.0048,              0.0048
                 158,            0.020314,             0.01028,                   0,             0.87349,             0.74353,              0.8262,             0.49582,            0.037967,           0.0080235,                   0,           0.0047667,           0.0047667,           0.0047667
                 159,            0.020364,            0.010046,                   0,             0.83127,             0.77607,             0.82859,             0.50351,            0.038255,           0.0077453,                   0,           0.0047333,           0.0047333,           0.0047333
                 160,            0.020252,            0.010204,                   0,             0.84812,             0.76362,             0.82872,              0.5073,            0.038223,             0.00789,                   0,              0.0047,              0.0047,              0.0047
                 161,            0.019663,            0.010018,                   0,             0.90743,             0.72137,             0.83231,             0.50066,            0.038161,           0.0079556,                   0,           0.0046667,           0.0046667,           0.0046667
                 162,            0.020456,           0.0099074,                   0,             0.81899,             0.78115,             0.83146,             0.50427,            0.037957,           0.0078243,                   0,           0.0046333,           0.0046333,           0.0046333
