               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.013666,           0.0028672,            0.012654,             0.57492,             0.79016,             0.79355,             0.63007,           0.0073149,          0.00084636,           0.0063388,           0.0011162,           0.0011162,           0.0011162
                  76,            0.013902,           0.0028673,            0.012511,             0.71355,             0.72698,             0.80322,             0.63706,           0.0080374,          0.00081256,           0.0059513,            0.001088,            0.001088,            0.001088
                  77,            0.013849,            0.002886,            0.012495,             0.67359,             0.70004,              0.7619,             0.56166,           0.0085983,           0.0008901,           0.0064868,           0.0010598,           0.0010598,           0.0010598
                  78,            0.013761,           0.0027908,            0.012397,              0.6703,             0.76031,             0.81521,              0.6274,           0.0073354,          0.00086282,            0.005958,           0.0010317,           0.0010317,           0.0010317
                  79,            0.013596,           0.0029522,            0.012053,             0.73353,             0.74464,              0.8399,             0.62478,           0.0077221,           0.0008253,           0.0059406,           0.0010035,           0.0010035,           0.0010035
                  80,            0.013611,           0.0028578,            0.011771,             0.77108,             0.80563,             0.84347,             0.66192,           0.0073537,          0.00080503,           0.0050075,          0.00097536,          0.00097536,          0.00097536
                  81,            0.013017,           0.0028292,            0.011436,             0.79409,             0.73317,             0.85527,              0.6413,           0.0084775,           0.0007864,           0.0060084,           0.0009472,           0.0009472,           0.0009472
                  82,            0.013011,            0.002846,            0.011474,             0.70224,             0.77649,             0.82592,             0.63766,           0.0075458,          0.00085325,           0.0065092,          0.00091904,          0.00091904,          0.00091904
                  83,            0.013054,           0.0028279,            0.011339,             0.59788,             0.83029,             0.82318,             0.60712,           0.0083209,          0.00080318,           0.0048529,          0.00089088,          0.00089088,          0.00089088
                  84,            0.013238,           0.0029047,            0.011162,             0.76933,             0.77816,             0.85049,             0.64413,           0.0083719,           0.0008091,           0.0055939,          0.00086272,          0.00086272,          0.00086272
                  85,            0.013197,           0.0028396,             0.01163,             0.77716,              0.6767,               0.809,             0.60537,           0.0081025,          0.00083361,           0.0056959,          0.00083456,          0.00083456,          0.00083456
                  86,            0.012613,           0.0027187,            0.010757,             0.75413,             0.79348,             0.84856,             0.62286,           0.0084732,          0.00073519,           0.0051672,           0.0008064,           0.0008064,           0.0008064
                  87,            0.013059,           0.0027402,            0.010926,             0.73506,              0.7483,             0.84884,             0.65873,           0.0075608,          0.00078035,           0.0056264,          0.00077824,          0.00077824,          0.00077824
                  88,            0.012758,           0.0027595,            0.010685,             0.69807,             0.84042,             0.86053,              0.6474,           0.0082538,          0.00077335,           0.0048073,          0.00075008,          0.00075008,          0.00075008
                  89,            0.012889,            0.002669,             0.01046,             0.74166,             0.76178,             0.85726,             0.67442,           0.0074877,          0.00074713,           0.0047837,          0.00072192,          0.00072192,          0.00072192
                  90,            0.012545,           0.0027241,             0.01019,             0.77779,             0.74015,             0.82419,             0.60695,           0.0079756,          0.00076772,           0.0057876,          0.00069376,          0.00069376,          0.00069376
                  91,            0.013007,           0.0027564,            0.010505,             0.73459,             0.80492,             0.85428,             0.66829,           0.0078196,          0.00076402,           0.0046879,           0.0006656,           0.0006656,           0.0006656
                  92,            0.012629,           0.0027659,           0.0099981,             0.77408,             0.78612,             0.86337,             0.68231,           0.0074354,          0.00077793,           0.0041111,          0.00063744,          0.00063744,          0.00063744
                  93,            0.012139,           0.0025573,           0.0098792,             0.75787,             0.84187,             0.88346,             0.67676,           0.0081485,          0.00073239,           0.0043679,          0.00060928,          0.00060928,          0.00060928
                  94,            0.012725,           0.0028077,            0.010479,             0.83582,             0.77274,             0.87547,             0.69857,           0.0070962,          0.00076179,           0.0045777,          0.00058112,          0.00058112,          0.00058112
                  95,            0.012111,           0.0026624,           0.0097443,             0.69701,             0.86815,             0.89753,               0.703,           0.0072857,          0.00072157,           0.0045217,          0.00055296,          0.00055296,          0.00055296
                  96,            0.012028,           0.0026488,           0.0093842,             0.80582,             0.81183,             0.89524,             0.69099,           0.0075746,          0.00072244,           0.0045194,           0.0005248,           0.0005248,           0.0005248
                  97,            0.012264,           0.0026939,           0.0098518,             0.72929,             0.87425,             0.89711,             0.73191,           0.0066379,          0.00066763,           0.0040576,          0.00049664,          0.00049664,          0.00049664
                  98,            0.012283,           0.0025918,           0.0098637,             0.82826,              0.7524,             0.89589,             0.67448,           0.0080473,          0.00072379,           0.0037037,          0.00046848,          0.00046848,          0.00046848
                  99,            0.012289,           0.0026326,           0.0096039,             0.86677,             0.72132,             0.86876,             0.69633,           0.0072958,          0.00071483,           0.0045056,          0.00044032,          0.00044032,          0.00044032
